source,source_version,onet_soc_code,occupation_title,element_id,element_name,importance,level,date,domain_source
O*NET,31.0,19-4099.03,Remote Sensing Technicians,2.B.1.d,Negotiation,2.50,2.50,07/2012,Analyst
O*NET,31.0,19-4099.03,Remote Sensing Technicians,2.B.1.e,Instructing,2.62,3.25,07/2012,Analyst
O*NET,31.0,19-4099.03,Remote Sensing Technicians,2.B.1.f,Service Orientation,2.50,2.62,07/2012,Analyst
O*NET,31.0,19-4099.03,Remote Sensing Technicians,2.B.2.i,Complex Problem Solving,3.25,3.38,07/2012,Analyst
O*NET,31.0,19-4099.03,Remote Sensing Technicians,2.B.3.a,Operations Analysis,2.00,1.88,07/2012,Analyst
O*NET,31.0,19-4099.03,Remote Sensing Technicians,2.B.3.b,Technology Design,1.88,1.62,07/2012,Analyst
O*NET,31.0,19-4099.03,Remote Sensing Technicians,2.B.3.c,Equipment Selection,2.12,2.38,07/2012,Analyst
O*NET,31.0,19-4099.03,Remote Sensing Technicians,2.B.3.d,Installation,1.12,0.12,07/2012,Analyst
O*NET,31.0,19-4099.03,Remote Sensing Technicians,2.B.3.e,Programming,2.75,3.25,07/2012,Analyst
O*NET,31.0,19-4099.03,Remote Sensing Technicians,2.B.3.g,Operations Monitoring,2.75,3.12,07/2012,Analyst
O*NET,31.0,19-4099.03,Remote Sensing Technicians,2.B.3.h,Operation and Control,2.38,2.25,07/2012,Analyst
O*NET,31.0,19-4099.03,Remote Sensing Technicians,2.B.3.j,Equipment Maintenance,2.12,2.00,07/2012,Analyst
O*NET,31.0,19-4099.03,Remote Sensing Technicians,2.B.3.k,Troubleshooting,2.38,2.38,07/2012,Analyst
O*NET,31.0,19-4099.03,Remote Sensing Technicians,2.B.3.l,Repairing,1.88,1.50,07/2012,Analyst
O*NET,31.0,19-4099.03,Remote Sensing Technicians,2.B.3.m,Quality Control Analysis,2.88,2.88,07/2012,Analyst
O*NET,31.0,19-4099.03,Remote Sensing Technicians,2.B.4.e,Judgment and Decision Making,3.38,3.62,07/2012,Analyst
O*NET,31.0,19-4099.03,Remote Sensing Technicians,2.B.4.g,Systems Analysis,3.38,3.12,07/2012,Analyst
O*NET,31.0,19-4099.03,Remote Sensing Technicians,2.B.4.h,Systems Evaluation,2.75,3.00,07/2012,Analyst
O*NET,31.0,19-4099.03,Remote Sensing Technicians,2.B.5.a,Time Management,2.88,2.75,07/2012,Analyst
O*NET,31.0,19-4099.03,Remote Sensing Technicians,2.B.5.b,Management of Financial Resources,1.88,1.38,07/2012,Analyst
O*NET,31.0,19-4099.03,Remote Sensing Technicians,2.B.5.c,Management of Material Resources,2.12,1.88,07/2012,Analyst
O*NET,31.0,19-4099.03,Remote Sensing Technicians,2.B.5.d,Management of Personnel Resources,2.62,2.50,07/2012,Analyst
O*NET,31.0,19-5011.00,Occupational Health and Safety Specialists,2.B.1.a,Social Perceptiveness,3.75,3.75,08/2024,Analyst
O*NET,31.0,19-5011.00,Occupational Health and Safety Specialists,2.B.1.b,Coordination,3.00,3.12,08/2024,Analyst
O*NET,31.0,19-5011.00,Occupational Health and Safety Specialists,2.B.1.c,Persuasion,3.12,3.62,08/2024,Analyst
O*NET,31.0,19-5011.00,Occupational Health and Safety Specialists,2.B.1.d,Negotiation,2.88,2.88,08/2024,Analyst
O*NET,31.0,19-5011.00,Occupational Health and Safety Specialists,2.B.1.e,Instructing,3.25,3.38,08/2024,Analyst
O*NET,31.0,19-5011.00,Occupational Health and Safety Specialists,2.B.1.f,Service Orientation,3.00,3.00,08/2024,Analyst
O*NET,31.0,19-5011.00,Occupational Health and Safety Specialists,2.B.2.i,Complex Problem Solving,3.75,3.62,08/2024,Analyst
O*NET,31.0,19-5011.00,Occupational Health and Safety Specialists,2.B.3.a,Operations Analysis,3.00,3.00,08/2024,Analyst
O*NET,31.0,19-5011.00,Occupational Health and Safety Specialists,2.B.3.b,Technology Design,1.88,1.00,08/2024,Analyst
O*NET,31.0,19-5011.00,Occupational Health and Safety Specialists,2.B.3.c,Equipment Selection,2.00,1.12,08/2024,Analyst
O*NET,31.0,19-5011.00,Occupational Health and Safety Specialists,2.B.3.d,Installation,1.00,0.00,08/2024,Analyst
O*NET,31.0,19-5011.00,Occupational Health and Safety Specialists,2.B.3.e,Programming,1.88,1.12,08/2024,Analyst
O*NET,31.0,19-5011.00,Occupational Health and Safety Specialists,2.B.3.g,Operations Monitoring,3.00,3.50,08/2024,Analyst
O*NET,31.0,19-5011.00,Occupational Health and Safety Specialists,2.B.3.h,Operation and Control,2.00,2.00,08/2024,Analyst
O*NET,31.0,19-5011.00,Occupational Health and Safety Specialists,2.B.3.j,Equipment Maintenance,1.38,0.50,08/2024,Analyst
O*NET,31.0,19-5011.00,Occupational Health and Safety Specialists,2.B.3.k,Troubleshooting,2.00,2.12,08/2024,Analyst
O*NET,31.0,19-5011.00,Occupational Health and Safety Specialists,2.B.3.l,Repairing,1.38,0.38,08/2024,Analyst
O*NET,31.0,19-5011.00,Occupational Health and Safety Specialists,2.B.3.m,Quality Control Analysis,3.12,3.38,08/2024,Analyst
O*NET,31.0,19-5011.00,Occupational Health and Safety Specialists,2.B.4.e,Judgment and Decision Making,3.75,3.75,08/2024,Analyst
O*NET,31.0,19-5011.00,Occupational Health and Safety Specialists,2.B.4.g,Systems Analysis,3.75,3.62,08/2024,Analyst
O*NET,31.0,19-5011.00,Occupational Health and Safety Specialists,2.B.4.h,Systems Evaluation,3.75,3.75,08/2024,Analyst
O*NET,31.0,19-5011.00,Occupational Health and Safety Specialists,2.B.5.a,Time Management,3.00,3.00,08/2024,Analyst
O*NET,31.0,19-5011.00,Occupational Health and Safety Specialists,2.B.5.b,Management of Financial Resources,2.00,1.75,08/2024,Analyst
O*NET,31.0,19-5011.00,Occupational Health and Safety Specialists,2.B.5.c,Management of Material Resources,2.00,1.88,08/2024,Analyst
O*NET,31.0,19-5011.00,Occupational Health and Safety Specialists,2.B.5.d,Management of Personnel Resources,2.50,3.00,08/2024,Analyst
O*NET,31.0,19-5012.00,Occupational Health and Safety Technicians,2.B.1.a,Social Perceptiveness,3.12,3.12,08/2024,Analyst
O*NET,31.0,19-5012.00,Occupational Health and Safety Technicians,2.B.1.b,Coordination,3.00,3.00,08/2024,Analyst
O*NET,31.0,19-5012.00,Occupational Health and Safety Technicians,2.B.1.c,Persuasion,3.12,3.12,08/2024,Analyst
O*NET,31.0,19-5012.00,Occupational Health and Safety Technicians,2.B.1.d,Negotiation,3.12,3.00,08/2024,Analyst
O*NET,31.0,19-5012.00,Occupational Health and Safety Technicians,2.B.1.e,Instructing,3.00,3.00,08/2024,Analyst
O*NET,31.0,19-5012.00,Occupational Health and Safety Technicians,2.B.1.f,Service Orientation,3.00,3.00,08/2024,Analyst
O*NET,31.0,19-5012.00,Occupational Health and Safety Technicians,2.B.2.i,Complex Problem Solving,3.25,3.25,08/2024,Analyst
O*NET,31.0,19-5012.00,Occupational Health and Safety Technicians,2.B.3.a,Operations Analysis,2.12,2.50,08/2024,Analyst
O*NET,31.0,19-5012.00,Occupational Health and Safety Technicians,2.B.3.b,Technology Design,1.88,1.00,08/2024,Analyst
O*NET,31.0,19-5012.00,Occupational Health and Safety Technicians,2.B.3.c,Equipment Selection,1.00,0.00,08/2024,Analyst
O*NET,31.0,19-5012.00,Occupational Health and Safety Technicians,2.B.3.d,Installation,1.00,0.00,08/2024,Analyst
O*NET,31.0,19-5012.00,Occupational Health and Safety Technicians,2.B.3.e,Programming,1.88,1.00,08/2024,Analyst
O*NET,31.0,19-5012.00,Occupational Health and Safety Technicians,2.B.3.g,Operations Monitoring,2.88,3.00,08/2024,Analyst
O*NET,31.0,19-5012.00,Occupational Health and Safety Technicians,2.B.3.h,Operation and Control,2.62,2.25,08/2024,Analyst
O*NET,31.0,19-5012.00,Occupational Health and Safety Technicians,2.B.3.j,Equipment Maintenance,1.00,0.00,08/2024,Analyst
O*NET,31.0,19-5012.00,Occupational Health and Safety Technicians,2.B.3.k,Troubleshooting,2.00,1.62,08/2024,Analyst
O*NET,31.0,19-5012.00,Occupational Health and Safety Technicians,2.B.3.l,Repairing,1.12,0.25,08/2024,Analyst
O*NET,31.0,19-5012.00,Occupational Health and Safety Technicians,2.B.3.m,Quality Control Analysis,2.88,2.88,08/2024,Analyst
O*NET,31.0,19-5012.00,Occupational Health and Safety Technicians,2.B.4.e,Judgment and Decision Making,3.25,3.25,08/2024,Analyst
O*NET,31.0,19-5012.00,Occupational Health and Safety Technicians,2.B.4.g,Systems Analysis,3.12,3.00,08/2024,Analyst
O*NET,31.0,19-5012.00,Occupational Health and Safety Technicians,2.B.4.h,Systems Evaluation,3.00,3.00,08/2024,Analyst
O*NET,31.0,19-5012.00,Occupational Health and Safety Technicians,2.B.5.a,Time Management,3.00,3.00,08/2024,Analyst
O*NET,31.0,19-5012.00,Occupational Health and Safety Technicians,2.B.5.b,Management of Financial Resources,2.00,1.38,08/2024,Analyst
O*NET,31.0,19-5012.00,Occupational Health and Safety Technicians,2.B.5.c,Management of Material Resources,2.00,1.75,08/2024,Analyst
O*NET,31.0,19-5012.00,Occupational Health and Safety Technicians,2.B.5.d,Management of Personnel Resources,2.62,2.12,08/2024,Analyst
O*NET,31.0,21-1011.00,Substance Abuse and Behavioral Disorder Counselors,2.B.1.a,Social Perceptiveness,4.25,5.00,08/2026,Analyst
O*NET,31.0,21-1011.00,Substance Abuse and Behavioral Disorder Counselors,2.B.1.b,Coordination,3.88,4.00,08/2026,Analyst
O*NET,31.0,21-1011.00,Substance Abuse and Behavioral Disorder Counselors,2.B.1.c,Persuasion,3.88,4.00,08/2026,Analyst
O*NET,31.0,21-1011.00,Substance Abuse and Behavioral Disorder Counselors,2.B.1.d,Negotiation,3.38,3.12,08/2026,Analyst
O*NET,31.0,21-1011.00,Substance Abuse and Behavioral Disorder Counselors,2.B.1.e,Instructing,3.25,3.25,08/2026,Analyst
O*NET,31.0,21-1011.00,Substance Abuse and Behavioral Disorder Counselors,2.B.1.f,Service Orientation,3.88,4.00,08/2026,Analyst
O*NET,31.0,21-1011.00,Substance Abuse and Behavioral Disorder Counselors,2.B.2.i,Complex Problem Solving,3.75,3.75,08/2026,Analyst
O*NET,31.0,21-1011.00,Substance Abuse and Behavioral Disorder Counselors,2.B.3.a,Operations Analysis,1.88,1.62,08/2026,Analyst
O*NET,31.0,21-1011.00,Substance Abuse and Behavioral Disorder Counselors,2.B.3.b,Technology Design,1.75,0.75,08/2026,Analyst
O*NET,31.0,21-1011.00,Substance Abuse and Behavioral Disorder Counselors,2.B.3.c,Equipment Selection,1.00,0.00,08/2026,Analyst
O*NET,31.0,21-1011.00,Substance Abuse and Behavioral Disorder Counselors,2.B.3.d,Installation,1.00,0.00,08/2026,Analyst
O*NET,31.0,21-1011.00,Substance Abuse and Behavioral Disorder Counselors,2.B.3.e,Programming,1.62,0.62,08/2026,Analyst
O*NET,31.0,21-1011.00,Substance Abuse and Behavioral Disorder Counselors,2.B.3.g,Operations Monitoring,1.62,1.12,08/2026,Analyst
O*NET,31.0,21-1011.00,Substance Abuse and Behavioral Disorder Counselors,2.B.3.h,Operation and Control,1.38,0.38,08/2026,Analyst
O*NET,31.0,21-1011.00,Substance Abuse and Behavioral Disorder Counselors,2.B.3.j,Equipment Maintenance,1.00,0.00,08/2026,Analyst
O*NET,31.0,21-1011.00,Substance Abuse and Behavioral Disorder Counselors,2.B.3.k,Troubleshooting,1.25,0.25,08/2026,Analyst
O*NET,31.0,21-1011.00,Substance Abuse and Behavioral Disorder Counselors,2.B.3.l,Repairing,1.00,0.00,08/2026,Analyst
O*NET,31.0,21-1011.00,Substance Abuse and Behavioral Disorder Counselors,2.B.3.m,Quality Control Analysis,1.62,0.75,08/2026,Analyst
O*NET,31.0,21-1011.00,Substance Abuse and Behavioral Disorder Counselors,2.B.4.e,Judgment and Decision Making,3.75,3.88,08/2026,Analyst
O*NET,31.0,21-1011.00,Substance Abuse and Behavioral Disorder Counselors,2.B.4.g,Systems Analysis,3.12,3.12,08/2026,Analyst
O*NET,31.0,21-1011.00,Substance Abuse and Behavioral Disorder Counselors,2.B.4.h,Systems Evaluation,3.38,3.38,08/2026,Analyst
O*NET,31.0,21-1011.00,Substance Abuse and Behavioral Disorder Counselors,2.B.5.a,Time Management,3.00,3.00,08/2026,Analyst
O*NET,31.0,21-1011.00,Substance Abuse and Behavioral Disorder Counselors,2.B.5.b,Management of Financial Resources,1.38,0.38,08/2026,Analyst
O*NET,31.0,21-1011.00,Substance Abuse and Behavioral Disorder Counselors,2.B.5.c,Management of Material Resources,1.38,0.38,08/2026,Analyst
O*NET,31.0,21-1011.00,Substance Abuse and Behavioral Disorder Counselors,2.B.5.d,Management of Personnel Resources,2.75,3.00,08/2026,Analyst
O*NET,31.0,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors",2.B.1.a,Social Perceptiveness,4.12,4.88,08/2024,Analyst
O*NET,31.0,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors",2.B.1.b,Coordination,3.62,3.75,08/2024,Analyst
O*NET,31.0,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors",2.B.1.c,Persuasion,3.62,3.75,08/2024,Analyst
O*NET,31.0,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors",2.B.1.d,Negotiation,3.38,3.12,08/2024,Analyst
O*NET,31.0,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors",2.B.1.e,Instructing,3.62,3.62,08/2024,Analyst
O*NET,31.0,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors",2.B.1.f,Service Orientation,4.00,4.00,08/2024,Analyst
O*NET,31.0,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors",2.B.2.i,Complex Problem Solving,3.75,3.75,08/2024,Analyst
O*NET,31.0,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors",2.B.3.a,Operations Analysis,1.38,0.50,08/2024,Analyst
O*NET,31.0,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors",2.B.3.b,Technology Design,1.38,0.50,08/2024,Analyst
O*NET,31.0,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors",2.B.3.c,Equipment Selection,1.00,0.00,08/2024,Analyst
O*NET,31.0,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors",2.B.3.d,Installation,1.00,0.00,08/2024,Analyst
O*NET,31.0,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors",2.B.3.e,Programming,1.50,0.62,08/2024,Analyst
O*NET,31.0,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors",2.B.3.g,Operations Monitoring,1.50,0.62,08/2024,Analyst
O*NET,31.0,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors",2.B.3.h,Operation and Control,1.00,0.00,08/2024,Analyst
O*NET,31.0,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors",2.B.3.j,Equipment Maintenance,1.00,0.00,08/2024,Analyst
O*NET,31.0,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors",2.B.3.k,Troubleshooting,1.25,0.25,08/2024,Analyst
O*NET,31.0,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors",2.B.3.l,Repairing,1.00,0.00,08/2024,Analyst
O*NET,31.0,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors",2.B.3.m,Quality Control Analysis,1.50,0.75,08/2024,Analyst
O*NET,31.0,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors",2.B.4.e,Judgment and Decision Making,3.62,3.88,08/2024,Analyst
O*NET,31.0,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors",2.B.4.g,Systems Analysis,3.00,3.00,08/2024,Analyst
O*NET,31.0,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors",2.B.4.h,Systems Evaluation,3.00,3.25,08/2024,Analyst
O*NET,31.0,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors",2.B.5.a,Time Management,3.12,3.38,08/2024,Analyst
O*NET,31.0,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors",2.B.5.b,Management of Financial Resources,1.50,0.50,08/2024,Analyst
O*NET,31.0,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors",2.B.5.c,Management of Material Resources,1.50,0.62,08/2024,Analyst
O*NET,31.0,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors",2.B.5.d,Management of Personnel Resources,2.88,3.00,08/2024,Analyst
O*NET,31.0,21-1013.00,Marriage and Family Therapists,2.B.1.a,Social Perceptiveness,4.38,5.62,08/2026,Analyst
O*NET,31.0,21-1013.00,Marriage and Family Therapists,2.B.1.b,Coordination,3.75,3.75,08/2026,Analyst
O*NET,31.0,21-1013.00,Marriage and Family Therapists,2.B.1.c,Persuasion,3.75,3.75,08/2026,Analyst
O*NET,31.0,21-1013.00,Marriage and Family Therapists,2.B.1.d,Negotiation,3.75,3.88,08/2026,Analyst
O*NET,31.0,21-1013.00,Marriage and Family Therapists,2.B.1.e,Instructing,3.50,3.75,08/2026,Analyst
O*NET,31.0,21-1013.00,Marriage and Family Therapists,2.B.1.f,Service Orientation,4.12,4.25,08/2026,Analyst
O*NET,31.0,21-1013.00,Marriage and Family Therapists,2.B.2.i,Complex Problem Solving,4.00,4.12,08/2026,Analyst
O*NET,31.0,21-1013.00,Marriage and Family Therapists,2.B.3.a,Operations Analysis,2.75,2.75,08/2026,Analyst
O*NET,31.0,21-1013.00,Marriage and Family Therapists,2.B.3.b,Technology Design,1.50,0.50,08/2026,Analyst
O*NET,31.0,21-1013.00,Marriage and Family Therapists,2.B.3.c,Equipment Selection,1.00,0.00,08/2026,Analyst
O*NET,31.0,21-1013.00,Marriage and Family Therapists,2.B.3.d,Installation,1.00,0.00,08/2026,Analyst
O*NET,31.0,21-1013.00,Marriage and Family Therapists,2.B.3.e,Programming,1.00,0.00,08/2026,Analyst
O*NET,31.0,21-1013.00,Marriage and Family Therapists,2.B.3.g,Operations Monitoring,1.38,0.38,08/2026,Analyst
O*NET,31.0,21-1013.00,Marriage and Family Therapists,2.B.3.h,Operation and Control,1.00,0.00,08/2026,Analyst
O*NET,31.0,21-1013.00,Marriage and Family Therapists,2.B.3.j,Equipment Maintenance,1.00,0.00,08/2026,Analyst
O*NET,31.0,21-1013.00,Marriage and Family Therapists,2.B.3.k,Troubleshooting,1.00,0.00,08/2026,Analyst
O*NET,31.0,21-1013.00,Marriage and Family Therapists,2.B.3.l,Repairing,1.00,0.00,08/2026,Analyst
O*NET,31.0,21-1013.00,Marriage and Family Therapists,2.B.3.m,Quality Control Analysis,1.00,0.00,08/2026,Analyst
O*NET,31.0,21-1013.00,Marriage and Family Therapists,2.B.4.e,Judgment and Decision Making,4.00,4.12,08/2026,Analyst
O*NET,31.0,21-1013.00,Marriage and Family Therapists,2.B.4.g,Systems Analysis,3.12,3.62,08/2026,Analyst
O*NET,31.0,21-1013.00,Marriage and Family Therapists,2.B.4.h,Systems Evaluation,3.25,3.75,08/2026,Analyst
O*NET,31.0,21-1013.00,Marriage and Family Therapists,2.B.5.a,Time Management,3.12,3.00,08/2026,Analyst
O*NET,31.0,21-1013.00,Marriage and Family Therapists,2.B.5.b,Management of Financial Resources,1.00,0.00,08/2026,Analyst
O*NET,31.0,21-1013.00,Marriage and Family Therapists,2.B.5.c,Management of Material Resources,1.00,0.00,08/2026,Analyst
O*NET,31.0,21-1013.00,Marriage and Family Therapists,2.B.5.d,Management of Personnel Resources,3.12,3.12,08/2026,Analyst
O*NET,31.0,21-1014.00,Mental Health Counselors,2.B.1.a,Social Perceptiveness,5.00,5.75,08/2025,Analyst
O*NET,31.0,21-1014.00,Mental Health Counselors,2.B.1.b,Coordination,3.00,3.50,08/2025,Analyst
O*NET,31.0,21-1014.00,Mental Health Counselors,2.B.1.c,Persuasion,3.62,3.88,08/2025,Analyst
O*NET,31.0,21-1014.00,Mental Health Counselors,2.B.1.d,Negotiation,3.00,3.75,08/2025,Analyst
O*NET,31.0,21-1014.00,Mental Health Counselors,2.B.1.e,Instructing,3.00,3.12,08/2025,Analyst
O*NET,31.0,21-1014.00,Mental Health Counselors,2.B.1.f,Service Orientation,3.88,4.00,08/2025,Analyst
O*NET,31.0,21-1014.00,Mental Health Counselors,2.B.2.i,Complex Problem Solving,3.75,4.00,08/2025,Analyst
O*NET,31.0,21-1014.00,Mental Health Counselors,2.B.3.a,Operations Analysis,2.50,2.62,08/2025,Analyst
O*NET,31.0,21-1014.00,Mental Health Counselors,2.B.3.b,Technology Design,1.50,0.50,08/2025,Analyst
O*NET,31.0,21-1014.00,Mental Health Counselors,2.B.3.c,Equipment Selection,1.00,0.00,08/2025,Analyst
O*NET,31.0,21-1014.00,Mental Health Counselors,2.B.3.d,Installation,1.00,0.00,08/2025,Analyst
O*NET,31.0,21-1014.00,Mental Health Counselors,2.B.3.e,Programming,1.62,0.62,08/2025,Analyst
O*NET,31.0,21-1014.00,Mental Health Counselors,2.B.3.g,Operations Monitoring,1.62,0.62,08/2025,Analyst
O*NET,31.0,21-1014.00,Mental Health Counselors,2.B.3.h,Operation and Control,1.00,0.00,08/2025,Analyst
O*NET,31.0,21-1014.00,Mental Health Counselors,2.B.3.j,Equipment Maintenance,1.00,0.00,08/2025,Analyst
O*NET,31.0,21-1014.00,Mental Health Counselors,2.B.3.k,Troubleshooting,1.00,0.00,08/2025,Analyst
O*NET,31.0,21-1014.00,Mental Health Counselors,2.B.3.l,Repairing,1.00,0.00,08/2025,Analyst
O*NET,31.0,21-1014.00,Mental Health Counselors,2.B.3.m,Quality Control Analysis,1.50,0.50,08/2025,Analyst
O*NET,31.0,21-1014.00,Mental Health Counselors,2.B.4.e,Judgment and Decision Making,4.00,4.00,08/2025,Analyst
O*NET,31.0,21-1014.00,Mental Health Counselors,2.B.4.g,Systems Analysis,3.00,3.50,08/2025,Analyst
O*NET,31.0,21-1014.00,Mental Health Counselors,2.B.4.h,Systems Evaluation,3.00,3.88,08/2025,Analyst
O*NET,31.0,21-1014.00,Mental Health Counselors,2.B.5.a,Time Management,3.00,3.12,08/2025,Analyst
O*NET,31.0,21-1014.00,Mental Health Counselors,2.B.5.b,Management of Financial Resources,1.62,0.62,08/2025,Analyst
O*NET,31.0,21-1014.00,Mental Health Counselors,2.B.5.c,Management of Material Resources,1.50,0.50,08/2025,Analyst
O*NET,31.0,21-1014.00,Mental Health Counselors,2.B.5.d,Management of Personnel Resources,2.75,3.00,08/2025,Analyst
O*NET,31.0,21-1015.00,Rehabilitation Counselors,2.B.1.a,Social Perceptiveness,4.12,5.00,08/2026,Analyst
O*NET,31.0,21-1015.00,Rehabilitation Counselors,2.B.1.b,Coordination,4.00,4.00,08/2026,Analyst
O*NET,31.0,21-1015.00,Rehabilitation Counselors,2.B.1.c,Persuasion,3.00,3.62,08/2026,Analyst
O*NET,31.0,21-1015.00,Rehabilitation Counselors,2.B.1.d,Negotiation,2.88,2.88,08/2026,Analyst
