source,source_version,original_name,normalized_name,occurrence_count,occupation_count,hot_technology_count,in_demand_count
O*NET,31.0,Consolidated Model of Fire and Smoke Transport CFAST,consolidated model of fire and smoke transport cfast,1,1,0,0
O*NET,31.0,Constant Contact,constant contact,3,3,0,0
O*NET,31.0,Constellation Justice Systems CourtView,constellation justice systems courtview,1,1,0,0
O*NET,31.0,ConstructConnect PlanSwift,constructconnect planswift,1,1,0,1
O*NET,31.0,Construction Management Software ProEst,construction management software proest,6,6,0,0
O*NET,31.0,Construction Master Pro,construction master pro,1,1,0,0
O*NET,31.0,Construction Software Center EasyEst,construction software center easyest,5,5,0,0
O*NET,31.0,Consular Consolidated Database CCD,consular consolidated database ccd,1,1,0,0
O*NET,31.0,Consult-PRO,consult-pro,1,1,0,0
O*NET,31.0,Consultants in Data Processing HRnet,consultants in data processing hrnet,1,1,0,0
O*NET,31.0,Contact management software,contact management software,4,4,0,0
O*NET,31.0,Contact management systems,contact management systems,2,2,0,0
O*NET,31.0,Content filter software,content filter software,1,1,0,0
O*NET,31.0,Content management systems CMS,content management systems cms,6,6,0,3
O*NET,31.0,ContextMiner,contextminer,1,1,0,0
O*NET,31.0,Continuous emission management software,continuous emission management software,2,2,0,0
O*NET,31.0,Continuous emissions monitoring systems CEMS,continuous emissions monitoring systems cems,1,1,0,0
O*NET,31.0,Continuous integration software,continuous integration software,1,1,0,0
O*NET,31.0,Contour Storyteller,contour storyteller,1,1,0,0
O*NET,31.0,Contract Central,contract central,1,1,0,0
O*NET,31.0,Contract management software,contract management software,2,2,0,0
O*NET,31.0,Contract tracking software,contract tracking software,1,1,0,0
O*NET,31.0,Control Station ENGINEER,control station engineer,1,1,0,0
O*NET,31.0,Control system software,control system software,1,1,0,0
O*NET,31.0,ControlCase Compliance Manager,controlcase compliance manager,1,1,0,0
O*NET,31.0,Controlled Oral Word Association Task,controlled oral word association task,1,1,0,0
O*NET,31.0,Convention Industry Council CIC APEX Toolbox,convention industry council cic apex toolbox,1,1,0,0
O*NET,31.0,Conversion tools software,conversion tools software,1,1,0,0
O*NET,31.0,Convex FactLogic,convex factlogic,1,1,0,0
O*NET,31.0,Conveyor control software,conveyor control software,1,1,0,0
O*NET,31.0,Cooking e-books,cooking e-books,1,1,0,0
O*NET,31.0,Cool Roof Calculator,cool roof calculator,2,2,0,0
O*NET,31.0,COOP Systems myCOOP,coop systems mycoop,1,1,0,0
O*NET,31.0,Cooperative Processing Resources DMS Professional Suite,cooperative processing resources dms professional suite,1,1,0,0
O*NET,31.0,Coordinate geometry COGO software,coordinate geometry cogo software,3,3,0,0
O*NET,31.0,Coordinate measuring machine software,coordinate measuring machine software,1,1,0,0
O*NET,31.0,Coordinated incident management system CIMS software,coordinated incident management system cims software,1,1,0,0
O*NET,31.0,CoPilot Flight Planning & E6B,copilot flight planning & e6b,1,1,0,0
O*NET,31.0,CoPilot Truck,copilot truck,1,1,0,0
O*NET,31.0,Coptimal Logics AutoLoad Pro,coptimal logics autoload pro,1,1,0,0
O*NET,31.0,Core Informatics Laboratory Information Management System LIMS,core informatics laboratory information management system lims,1,1,0,0
O*NET,31.0,Core Solutions Care Enterprise,core solutions care enterprise,1,1,0,0
O*NET,31.0,Corel CorelDraw Graphics Suite,corel coreldraw graphics suite,24,24,0,0
O*NET,31.0,Corel CorelScan,corel corelscan,1,1,0,0
O*NET,31.0,Corel OCR-Trace 8,corel ocr-trace 8,1,1,0,0
O*NET,31.0,Corel Paint Shop Pro,corel paint shop pro,9,9,0,0
O*NET,31.0,Corel Painter,corel painter,9,9,0,0
O*NET,31.0,Corel Painter Sketch Pad,corel painter sketch pad,1,1,0,0
O*NET,31.0,Corel Paradox,corel paradox,1,1,0,0
O*NET,31.0,Corel Photo-Paint,corel photo-paint,2,2,0,0
O*NET,31.0,Corel Presentation,corel presentation,2,2,0,0
O*NET,31.0,Corel QuattroPro,corel quattropro,8,8,0,0
O*NET,31.0,Corel Ulead DVD Workshop,corel ulead dvd workshop,1,1,0,0
O*NET,31.0,Corel Ventura,corel ventura,2,2,0,0
O*NET,31.0,Corel WebDraw,corel webdraw,1,1,0,0
O*NET,31.0,Corel WinZip,corel winzip,1,1,0,0
O*NET,31.0,Corel WordPerfect Office Suite,corel wordperfect office suite,63,63,0,0
O*NET,31.0,CoreLogic DebtorTrace,corelogic debtortrace,1,1,0,0
O*NET,31.0,CorePark Valet,corepark valet,1,1,0,0
O*NET,31.0,Cornerstone OnDemand Cornerstone Learning,cornerstone ondemand cornerstone learning,2,2,0,0
O*NET,31.0,Cornucopia Software Practice MAGIC,cornucopia software practice magic,1,1,0,0
O*NET,31.0,Corporate Focus Solium Shareworks,corporate focus solium shareworks,2,2,0,0
O*NET,31.0,Corporate Information Factory CIF,corporate information factory cif,1,1,0,0
O*NET,31.0,Corporate Montage CADScript,corporate montage cadscript,1,1,0,0
O*NET,31.0,Corporate Responsibility System Technologies Limited Compliance Positioning System,corporate responsibility system technologies limited compliance positioning system,1,1,0,0
O*NET,31.0,Corporate Responsibility System Technologies Limited CRSTL Compliance Positioning System,corporate responsibility system technologies limited crstl compliance positioning system,1,1,0,0
O*NET,31.0,Corporate Systems ClaimsPro,corporate systems claimspro,1,1,0,0
O*NET,31.0,Corporatek EnAct Platinum,corporatek enact platinum,1,1,0,0
O*NET,31.0,Corpscon,corpscon,1,1,0,0
O*NET,31.0,Corrections housing software,corrections housing software,1,1,0,0
O*NET,31.0,CorridorDesigner,corridordesigner,1,1,0,0
O*NET,31.0,Corte Certo,corte certo,1,1,0,0
O*NET,31.0,Cortex Medical Management Systems Cortex Medical Billing,cortex medical management systems cortex medical billing,1,1,0,0
O*NET,31.0,Cortex Medical Management Systems The Gold Standard,cortex medical management systems the gold standard,1,1,0,0
O*NET,31.0,Cosmo Software Cosmo World,cosmo software cosmo world,1,1,0,0
O*NET,31.0,Cost accounting software,cost accounting software,5,5,0,0
O*NET,31.0,Cost estimating software,cost estimating software,16,16,0,0
O*NET,31.0,Cost tracking software,cost tracking software,1,1,0,0
O*NET,31.0,CostGuard,costguard,2,2,0,0
O*NET,31.0,Couchbase Server,couchbase server,2,2,0,0
O*NET,31.0,Counseling software,counseling software,1,1,0,0
O*NET,31.0,Countersoft Gemini,countersoft gemini,1,1,0,0
O*NET,31.0,Countryside Data Ag Payroll,countryside data ag payroll,1,1,0,0
O*NET,31.0,Course management system software,course management system software,38,38,0,0
O*NET,31.0,Court docket management software,court docket management software,1,1,0,0
O*NET,31.0,Court records databases,court records databases,1,1,0,0
O*NET,31.0,Courtpages,courtpages,1,1,0,0
O*NET,31.0,Courtroom Data Solutions Techlennium,courtroom data solutions techlennium,1,1,0,0
O*NET,31.0,Courtroom scheduling software,courtroom scheduling software,2,2,0,0
O*NET,31.0,Covansys ClaimConnect,covansys claimconnect,1,1,0,0
O*NET,31.0,Coventor ARCHITECT3D,coventor architect3d,1,1,0,0
O*NET,31.0,Coventor CoventorWare,coventor coventorware,1,1,0,0
O*NET,31.0,CoVirt VirtGate,covirt virtgate,1,1,0,0
O*NET,31.0,Cowculator,cowculator,1,1,0,0
O*NET,31.0,COWGAME,cowgame,1,1,0,0
O*NET,31.0,Coyote Software DynaSCAPE Design,coyote software dynascape design,1,1,0,0
O*NET,31.0,CP2K,cp2k,1,1,0,0
O*NET,31.0,CPMD,cpmd,1,1,0,0
O*NET,31.0,CppUnit,cppunit,1,1,0,0
O*NET,31.0,CPR International GeneralCOST Estimator,cpr international generalcost estimator,4,4,0,0
O*NET,31.0,CPR Software FloorCOST Estimator for Excel,cpr software floorcost estimator for excel,1,1,0,0
O*NET,31.0,CPR Visual Estimator,cpr visual estimator,8,8,0,0
O*NET,31.0,CPSI CPSI System,cpsi cpsi system,3,3,0,0
O*NET,31.0,CPSI EHR System,cpsi ehr system,1,1,0,0
O*NET,31.0,CPU Tracker Software CPU Tracker,cpu tracker software cpu tracker,1,1,0,0
O*NET,31.0,CQ Press Political Reference Suite,cq press political reference suite,1,1,0,0
O*NET,31.0,CQG Integrated Client,cqg integrated client,1,1,0,0
O*NET,31.0,Cradoc fotoBiz,cradoc fotobiz,1,1,0,0
O*NET,31.0,Craftsman CD Estimator,craftsman cd estimator,4,4,0,0
O*NET,31.0,Crane operation control software,crane operation control software,1,1,0,0
O*NET,31.0,Crash Mapping Analysis Tool CMAT,crash mapping analysis tool cmat,1,1,0,0
O*NET,31.0,Creative Data Solutions DuProcess,creative data solutions duprocess,1,1,0,0
O*NET,31.0,Creative Research Survey System,creative research survey system,1,1,0,0
O*NET,31.0,Creative Research Systems The Survey System,creative research systems the survey system,1,1,0,0
O*NET,31.0,Creative Solutions CPA Depreciation,creative solutions cpa depreciation,1,1,0,0
O*NET,31.0,Creative Solutions UltraTax 1040,creative solutions ultratax 1040,1,1,0,0
O*NET,31.0,Creative Solutions UltraTax CS,creative solutions ultratax cs,1,1,0,0
O*NET,31.0,Creative System GHS,creative system ghs,1,1,0,0
O*NET,31.0,Creative Systems Corporation Freight-Link System,creative systems corporation freight-link system,1,1,0,0
O*NET,31.0,Credit adjudication and lending management system CALMS,credit adjudication and lending management system calms,1,1,0,0
O*NET,31.0,Credit and risk analysis software,credit and risk analysis software,2,2,0,0
O*NET,31.0,Credit card processing software,credit card processing software,2,2,0,0
O*NET,31.0,Credit fraud detection software,credit fraud detection software,2,2,0,0
O*NET,31.0,Credit management software,credit management software,1,1,0,0
O*NET,31.0,Credit reporting software,credit reporting software,1,1,0,0
O*NET,31.0,Credit underwriting software,credit underwriting software,1,1,0,0
O*NET,31.0,Credo Interactive DanceForms,credo interactive danceforms,1,1,0,0
O*NET,31.0,Creo Synapse Upfront,creo synapse upfront,1,1,0,0
O*NET,31.0,Crescendo Systems Corporation MedRite-XL,crescendo systems corporation medrite-xl,1,1,0,0
O*NET,31.0,Crescendo Systems DigiScribe-XL,crescendo systems digiscribe-xl,1,1,0,0
O*NET,31.0,CRI-MAP,cri-map,1,1,0,0
O*NET,31.0,Crick Software Clicker 4,crick software clicker 4,1,1,0,0
O*NET,31.0,Crime mapping software,crime mapping software,4,4,0,0
O*NET,31.0,CrimeCog Technologies E*Justice,crimecog technologies e*justice,1,1,0,0
O*NET,31.0,CRIMPERS Management Software CRIMPERS Salon Software,crimpers management software crimpers salon software,1,1,0,0
O*NET,31.0,Criss Software XRF11,criss software xrf11,1,1,0,0
O*NET,31.0,Criterion Planners INDEX,criterion planners index,1,1,0,0
O*NET,31.0,Criticality analysis software,criticality analysis software,1,1,0,0
O*NET,31.0,Crocodile Consulting Traffic Control,crocodile consulting traffic control,1,1,0,0
O*NET,31.0,Crones & Associations Project Tracker Pro,crones & associations project tracker pro,1,1,0,0
O*NET,31.0,Cronometer,cronometer,1,1,0,0
O*NET,31.0,CroPMan,cropman,1,1,0,0
O*NET,31.0,CropSyst Suite,cropsyst suite,1,1,0,0
O*NET,31.0,CrossTec NetOp Remote Control,crosstec netop remote control,2,2,0,0
O*NET,31.0,Crowell Systems Medformix,crowell systems medformix,1,1,0,0
O*NET,31.0,Crows Dynamics Simulex,crows dynamics simulex,1,1,0,0
O*NET,31.0,CruiseControl,cruisecontrol,2,2,0,0
O*NET,31.0,Cryptographic key management software,cryptographic key management software,1,1,0,0
O*NET,31.0,Crystallography & NMR System (CNS),crystallography & nmr system (cns),1,1,0,0
O*NET,31.0,Crystallography software,crystallography software,2,2,0,0
O*NET,31.0,CrystalMaker,crystalmaker,3,3,0,0
O*NET,31.0,Crytek CryEngine,crytek cryengine,1,1,0,0
O*NET,31.0,CS Odessa ConceptDraw Project,cs odessa conceptdraw project,1,1,0,0
O*NET,31.0,CSC Automated Work Distributor AWD,csc automated work distributor awd,1,1,0,0
O*NET,31.0,CSC Colossus,csc colossus,1,1,0,0
O*NET,31.0,CSC Elmer,csc elmer,1,1,0,0
O*NET,31.0,CSC Fault Evaluator,csc fault evaluator,1,1,0,0
O*NET,31.0,CSC nbAccelerator,csc nbaccelerator,1,1,0,0
O*NET,31.0,CSI Complex Systems ClientTrade,csi complex systems clienttrade,1,1,0,0
O*NET,31.0,CSI Software Spa Management,csi software spa management,1,1,0,0
O*NET,31.0,CSI WSE CodeBuddy,csi wse codebuddy,1,1,0,0
O*NET,31.0,CSR Consultants Cemetery Management SC,csr consultants cemetery management sc,1,1,0,0
O*NET,31.0,CSS CLS-2000,css cls-2000,2,2,0,0
O*NET,31.0,CST Microwave Studio,cst microwave studio,1,1,0,0
O*NET,31.0,CT hCue,ct hcue,1,1,0,0
O*NET,31.0,CT Summation iBlaze,ct summation iblaze,2,2,0,0
O*NET,31.0,CU Connect processing software,cu connect processing software,1,1,0,0
O*NET,31.0,Cuadra Associates STAR/Museums,cuadra associates star/museums,1,1,0,0
O*NET,31.0,CUBIC,cubic,1,1,0,0
O*NET,31.0,Cubic Synchro Studio,cubic synchro studio,1,1,0,1
O*NET,31.0,Cufflinks,cufflinks,2,2,0,0
O*NET,31.0,Culinary Software Services ChefTec,culinary software services cheftec,4,4,0,0
O*NET,31.0,Cullimore & Ring Technologies SINDA/FLUINT,cullimore & ring technologies sinda/fluint,1,1,0,0
O*NET,31.0,Cullimore & Ring Technologies Thermal Desktop,cullimore & ring technologies thermal desktop,1,1,0,0
O*NET,31.0,Cummins INSITE,cummins insite,1,1,0,0
O*NET,31.0,Cura Software Solutions Cura for Compliance Management,cura software solutions cura for compliance management,1,1,0,0
O*NET,31.0,Curbside Laundries Wash and Fold POS Software,curbside laundries wash and fold pos software,1,1,0,0
O*NET,31.0,Current procedural terminology CPT software,current procedural terminology cpt software,1,1,0,0
O*NET,31.0,Curtis Management Resources Training Management System,curtis management resources training management system,1,1,0,0
O*NET,31.0,Curto Drum,curto drum,1,1,0,0
O*NET,31.0,Custom Data Systems Sterling Management Software,custom data systems sterling management software,2,2,0,0
O*NET,31.0,Custom Software Group CSG AgroSys,custom software group csg agrosys,1,1,0,0
O*NET,31.0,Custom Software Systems StarLab,custom software systems starlab,2,2,0,0
O*NET,31.0,Customer account management software,customer account management software,1,1,0,0
O*NET,31.0,Customer complaint ticketing management software,customer complaint ticketing management software,1,1,0,0
O*NET,31.0,Customer database software,customer database software,1,1,0,0
O*NET,31.0,Customer Expressions i-Sight,customer expressions i-sight,2,2,0,0
O*NET,31.0,Customer information control system CICS,customer information control system cics,29,29,0,0
O*NET,31.0,Customer information databases,customer information databases,8,8,0,0
O*NET,31.0,Customer service and support software,customer service and support software,1,1,0,0
O*NET,31.0,Customer service knowledge generation software,customer service knowledge generation software,1,1,0,0
O*NET,31.0,Customs records databases,customs records databases,1,1,0,0
O*NET,31.0,Cutlist Plus fx,cutlist plus fx,1,1,0,0
O*NET,31.0,CVTracer,cvtracer,1,1,0,0
O*NET,31.0,Cworks CMMS,cworks cmms,1,1,0,0
O*NET,31.0,Cyber Records MediChart Express,cyber records medichart express,2,2,0,0
O*NET,31.0,CyberArk,cyberark,2,2,0,0
O*NET,31.0,CyberDyne Industries CaseWizard,cyberdyne industries casewizard,1,1,0,0
O*NET,31.0,CyberMatrix,cybermatrix,1,1,0,0
O*NET,31.0,CyberMatrix POS,cybermatrix pos,1,1,0,0
O*NET,31.0,Cybermetrics GAGETrak,cybermetrics gagetrak,1,1,0,0
O*NET,31.0,Cybermotion 3D Designer,cybermotion 3d designer,1,1,0,0
O*NET,31.0,CyberShift Workforce Management 3G Time and Attendance,cybershift workforce management 3g time and attendance,1,1,0,0
O*NET,31.0,CyberSoft NutriBase,cybersoft nutribase,2,2,0,0
O*NET,31.0,Cybersoft Primero Software Suite,cybersoft primero software suite,1,1,0,0
O*NET,31.0,Cyclone,cyclone,1,1,0,0
O*NET,31.0,Cygnet Infotech Optifocus,cygnet infotech optifocus,1,1,0,0
O*NET,31.0,Cygnus IncomeMax,cygnus incomemax,1,1,0,0
O*NET,31.0,Cygnus Software IncomeMax,cygnus software incomemax,1,1,0,0
O*NET,31.0,Cygwin,cygwin,1,1,0,0
O*NET,31.0,CYMA IV Accounting for Windows,cyma iv accounting for windows,2,2,0,0
O*NET,31.0,CyrillicSoftware Cyrillic,cyrillicsoftware cyrillic,1,1,0,0
O*NET,31.0,Cytel Egret,cytel egret,1,1,0,0
O*NET,31.0,Cytel LogXact,cytel logxact,1,1,0,0
O*NET,31.0,Cytel Software XLMiner,cytel software xlminer,1,1,0,0
O*NET,31.0,Cytel StatXact,cytel statxact,2,2,0,0
O*NET,31.0,D'accord Music Software iChords,d'accord music software ichords,1,1,0,0
O*NET,31.0,D'Arcangelo Galileo,d'arcangelo galileo,1,1,0,0
O*NET,31.0,D-CALC FACADE 4000,d-calc facade 4000,1,1,0,0
O*NET,31.0,DAGRIS,dagris,1,1,0,0
O*NET,31.0,Daily Manager,daily manager,1,1,0,0
O*NET,31.0,dailyVest Investment Personalization Platform,dailyvest investment personalization platform,2,2,0,0
O*NET,31.0,Dalet Digital Media Systems Dalet Media Life,dalet digital media systems dalet media life,1,1,0,0
O*NET,31.0,Damen DAMOS,damen damos,1,1,0,0
